"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
3665, 3.005529642105100e-01, 5.312658934877900e-02, 2.533274615237192e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.675557245096255e+04, 0.000000000000000e+00, 2.270222898038502e+04, 3.121882647586764e+02, 0.000000000000000e+00, -1.088649471525243e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.903026743086090e-05, 4.322279665016783e-03, 2.998320825953289e-04, -6.795293122133746e+02, 2.334774311600389e+00, 0.000000000000000e+00
3691, 3.130726814270020e-01, 5.397971692372136e-02, 2.550778621187922e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.715975576716102e+04, 0.000000000000000e+00, 2.286390230686440e+04, 3.122539441221825e+02, 0.000000000000000e+00, -1.077518880890695e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.903331504845363e-05, 4.272984912335917e-03, 2.861223689631751e-04, -6.599456078285352e+02, 2.329163752706929e+00, 0.000000000000000e+00
3717, 3.258830904960630e-01, 5.482271416261477e-02, 2.567077995608410e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.753753993672197e+04, 0.000000000000000e+00, 2.301501597468878e+04, 3.123219891112607e+02, 0.000000000000000e+00, -1.067115282396958e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.903647210167549e-05, 4.230133793963744e-03, 2.715541654030152e-04, -6.457010490312147e+02, 2.324563368685213e+00, 0.000000000000000e+00
3743, 3.389919400215150e-01, 5.564360818066970e-02, 2.581334544256262e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.786883264794941e+04, 0.000000000000000e+00, 2.314753305917976e+04, 3.123854266294669e+02, 0.000000000000000e+00, -1.057991987592104e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.903941507910437e-05, 4.195218852773440e-03, 2.564552717404187e-04, -6.360953630675078e+02, 2.321348242287953e+00, 0.000000000000000e+00
3769, 3.523894548416140e-01, 5.644305796579797e-02, 2.592450378284864e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.812709510350405e+04, 0.000000000000000e+00, 2.325083804140161e+04, 3.124341546223920e+02, 0.000000000000000e+00, -1.050879834383780e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.904167545610972e-05, 4.173756955383088e-03, 2.422168989242146e-04, -6.324201512706913e+02, 2.320214318426708e+00, 0.000000000000000e+00
3795, 3.660713136196140e-01, 5.721511365352246e-02, 2.597601604053950e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.824343346844405e+04, 0.000000000000000e+00, 2.329737338737761e+04, 3.124386565237614e+02, 0.000000000000000e+00, -1.047676053665122e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.904188427996827e-05, 4.178884324169279e-03, 2.266355041852583e-04, -6.334013813217390e+02, 2.323192924380471e+00, 0.000000000000000e+00
3821, 3.800389170646670e-01, 5.794258495081892e-02, 2.598681102068120e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.826399838432852e+04, 0.000000000000000e+00, 2.330559935373140e+04, 3.124191405532112e+02, 0.000000000000000e+00, -1.047109727320193e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.904097900725005e-05, 4.191021114707321e-03, 2.083610783926368e-04, -6.337477705271185e+02, 2.326221322080972e+00, 0.000000000000000e+00
3847, 3.942807912826540e-01, 5.861757788023264e-02, 2.600810527277910e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.831030033816524e+04, 0.000000000000000e+00, 2.332412013526609e+04, 3.124114198128031e+02, 0.000000000000000e+00, -1.045834642295448e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.904062086335706e-05, 4.187856932200204e-03, 1.906160103592907e-04, -6.307657000765612e+02, 2.325684748225320e+00, 0.000000000000000e+00
3873, 4.087766110897060e-01, 5.925062022295535e-02, 2.603781241996501e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.837796607782625e+04, 0.000000000000000e+00, 2.335118643113049e+04, 3.124171041457416e+02, 0.000000000000000e+00, -1.043971231268901e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.904088454433673e-05, 4.174386841605206e-03, 1.728321059377188e-04, -6.276504452302574e+02, 2.324194655447368e+00, 0.000000000000000e+00
3899, 4.235162138938900e-01, 5.982801185523436e-02, 2.606988078105533e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.845465845819772e+04, 0.000000000000000e+00, 2.338186338327908e+04, 3.124427264078486e+02, 0.000000000000000e+00, -1.041859240356627e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.904207306312647e-05, 4.153448237768815e-03, 1.533774197679139e-04, -6.254362625923280e+02, 2.319090194034523e+00, 0.000000000000000e+00
3925, 4.384851455688480e-01, 6.034768899633308e-02, 2.612396463141850e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.858623892262400e+04, 0.000000000000000e+00, 2.343449556904960e+04, 3.124977306809980e+02, 0.000000000000000e+00, -1.038235715519413e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.904462433899946e-05, 4.114360427235102e-03, 1.314672297634327e-04, -6.209124715077863e+02, 2.309642376507960e+00, 0.000000000000000e+00
3951, 4.536674916744230e-01, 6.079144348300213e-02, 2.621804689549473e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.881569367156244e+04, 0.000000000000000e+00, 2.352627746862497e+04, 3.125958615767393e+02, 0.000000000000000e+00, -1.031916882511638e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.904917541784120e-05, 4.041680149307014e-03, 1.034884962727656e-04, -6.060887947777492e+02, 2.292075368690175e+00, 0.000000000000000e+00
3977, 4.690417945384980e-01, 6.113010164062559e-02, 2.642604013973537e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.930453572720308e+04, 0.000000000000000e+00, 2.372181429088123e+04, 3.127131588955683e+02, 0.000000000000000e+00, -1.018454919614546e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.905461446703336e-05, 3.952999962206835e-03, 7.439215341190098e-05, -5.781759802884005e+02, 2.274564679807673e+00, 0.000000000000000e+00
4003, 4.845884144306180e-01, 6.137334939023929e-02, 2.676190390241546e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.008379446978308e+04, 0.000000000000000e+00, 2.403351778791322e+04, 3.128460540724002e+02, 0.000000000000000e+00, -9.969953251324423e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.906077557127819e-05, 3.854463517702745e-03, 4.492263050452132e-05, -5.411236954531740e+02, 2.259217744026428e+00, 0.000000000000000e+00
4029, 5.002762079238890e-01, 6.149412947617081e-02, 2.719149534934373e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.107961171509050e+04, 0.000000000000000e+00, 2.443184468603620e+04, 3.130066126744343e+02, 0.000000000000000e+00, -9.695720405481318e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.906821745001265e-05, 3.736969645842493e-03, 1.250678807286685e-05, -4.973501213469896e+02, 2.241234858132549e+00, 0.000000000000000e+00
4055, 5.160748958587650e-01, 6.147872748738820e-02, 2.771705131904685e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.229397491614096e+04, 0.000000000000000e+00, 2.491758996645638e+04, 3.131766356671320e+02, 0.000000000000000e+00, -9.361303344438762e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.907609595268859e-05, 3.617050013236792e-03, -1.943729208844255e-05, -4.516674328444764e+02, 2.225166079686524e+00, 0.000000000000000e+00
4081, 5.319590568542480e-01, 6.132387228132978e-02, 2.829712749003306e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.363388688785749e+04, 0.000000000000000e+00, 2.545355475514299e+04, 3.133548614330891e+02, 0.000000000000000e+00, -8.992312071276355e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.908435229230738e-05, 3.499626458218540e-03, -5.117389451457736e-05, -4.103069713199098e+02, 2.209681941084303e+00, 0.000000000000000e+00
4107, 5.478921532630920e-01, 6.101347412575343e-02, 2.888107638439679e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.498693629780764e+04, 0.000000000000000e+00, 2.599477451912305e+04, 3.135472707401744e+02, 0.000000000000000e+00, -8.619702948462450e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.909326308968740e-05, 3.378787478597077e-03, -8.399307024927335e-05, -3.756282143780176e+02, 2.192864040670712e+00, 0.000000000000000e+00
4133, 5.638301968574519e-01, 6.053158957098748e-02, 2.946237785890455e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.633758691610211e+04, 0.000000000000000e+00, 2.653503476644084e+04, 3.137488995149819e+02, 0.000000000000000e+00, -8.247754416199089e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.910259796465300e-05, 3.254160661842558e-03, -1.166815772639951e-04, -3.441666018586249e+02, 2.173144007046952e+00, 0.000000000000000e+00
4159, 5.797371864318850e-01, 5.987163477475620e-02, 3.007192054174970e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.775357510741595e+04, 0.000000000000000e+00, 2.710143004296637e+04, 3.139506508475278e+02, 0.000000000000000e+00, -7.857812915171617e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.911193555423803e-05, 3.127791978912400e-03, -1.453702592729692e-04, -3.130289792213529e+02, 2.151764534232092e+00, 0.000000000000000e+00
4185, 5.956164002418520e-01, 5.905426350248714e-02, 3.070821414600224e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.923148962721930e+04, 0.000000000000000e+00, 2.769259585088771e+04, 3.141517276047975e+02, 0.000000000000000e+00, -7.450817849974295e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.912123897943896e-05, 3.000388083337740e-03, -1.694368569535346e-04, -2.834611291434056e+02, 2.129309671156879e+00, 0.000000000000000e+00
4211, 6.114472150802610e-01, 5.808091722794125e-02, 3.134827765230699e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.072138962116570e+04, 0.000000000000000e+00, 2.828855584846627e+04, 3.143601140093485e+02, 0.000000000000000e+00, -7.040522168425412e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.913087750958509e-05, 2.863297256615949e-03, -1.912667042927156e-04, -2.548932020281388e+02, 2.102429737997193e+00, 0.000000000000000e+00
4237, 6.271871328353880e-01, 5.694535568255338e-02, 3.200865783351082e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.226039194757883e+04, 0.000000000000000e+00, 2.890415677903153e+04, 3.145742613834062e+02, 0.000000000000000e+00, -6.616704455165046e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.914077922013687e-05, 2.714894952089322e-03, -2.097453564813067e-04, -2.248910731752891e+02, 2.068866533000909e+00, 0.000000000000000e+00
4263, 6.428214907646180e-01, 5.565702652355360e-02, 3.271926020511230e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.391371507458949e+04, 0.000000000000000e+00, 2.956548602983579e+04, 3.147834512053404e+02, 0.000000000000000e+00, -6.161404541094587e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915044849409019e-05, 2.570024738775322e-03, -2.210458114911809e-04, -1.975017287086008e+02, 2.035490504847473e+00, 0.000000000000000e+00
4289, 6.584149599075320e-01, 5.425947477560239e-02, 3.340200334748632e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.550586288592078e+04, 0.000000000000000e+00, 3.020234515436830e+04, 3.149912547911033e+02, 0.000000000000000e+00, -5.722951373747148e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916005055424858e-05, 2.421825627794915e-03, -2.324360857345933e-04, -1.726085809205907e+02, 1.996396554016411e+00, 0.000000000000000e+00
4315, 6.737585067749020e-01, 5.268782889709765e-02, 3.406689575913074e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.706286767707254e+04, 0.000000000000000e+00, 3.082514707082901e+04, 3.152121440511141e+02, 0.000000000000000e+00, -5.294176056909692e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917025384226443e-05, 2.243654532498900e-03, -2.413233438341076e-04, -1.430078501528074e+02, 1.941850811107056e+00, 0.000000000000000e+00
4341, 6.888993382453920e-01, 5.098063125997306e-02, 3.485323725987573e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.889455013169597e+04, 0.000000000000000e+00, 3.155782005267838e+04, 3.154236246137156e+02, 0.000000000000000e+00, -4.789758710675454e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.918001921859176e-05, 2.090368669058807e-03, -2.331105198645678e-04, -1.198586679526146e+02, 1.896729525893875e+00, 0.000000000000000e+00
4367, 7.042160034179690e-01, 4.929131660654773e-02, 3.551242963106865e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.043203642859616e+04, 0.000000000000000e+00, 3.217281457143846e+04, 3.156014683005878e+02, 0.000000000000000e+00, -4.366358488766717e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.918822886893267e-05, 1.992445438779456e-03, -2.272086377831849e-04, -1.115862353999598e+02, 1.868879078133138e+00, 0.000000000000000e+00
4393, 7.193410396575930e-01, 4.750920997282070e-02, 3.596293983571751e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.148638802806840e+04, 0.000000000000000e+00, 3.259455521122735e+04, 3.157331756989538e+02, 0.000000000000000e+00, -4.076006176628120e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.919430729604014e-05, 1.906916380259043e-03, -2.355172199458647e-04, -9.936626585245095e+01, 1.840320576854354e+00, 0.000000000000000e+00
4419, 7.341139912605290e-01, 4.559871054812242e-02, 3.655386895682978e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.285809635020861e+04, 0.000000000000000e+00, 3.314323854008344e+04, 3.158580408553453e+02, 0.000000000000000e+00, -3.698258674644410e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.920006879078550e-05, 1.811966638605325e-03, -2.317094061100328e-04, -8.253728670106841e+01, 1.809045316188283e+00, 0.000000000000000e+00
4445, 7.489700317382810e-01, 4.372033438737431e-02, 3.713799249652993e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.421675111071563e+04, 0.000000000000000e+00, 3.368670044428625e+04, 3.159878586311626e+02, 0.000000000000000e+00, -3.324105923978706e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.920605761546057e-05, 1.733188416731895e-03, -2.220643614824853e-04, -7.511677537791887e+01, 1.783828944246365e+00, 0.000000000000000e+00
4471, 7.636658549308780e-01, 4.181238491080505e-02, 3.753854294491094e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.515084199441521e+04, 0.000000000000000e+00, 3.406033679776607e+04, 3.160835336301837e+02, 0.000000000000000e+00, -3.066871574483230e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.921047056907820e-05, 1.681968958680426e-03, -2.244767044686759e-04, -6.890460332805949e+01, 1.766655769141394e+00, 0.000000000000000e+00
4497, 7.780403494834900e-01, 3.984059029838623e-02, 3.797976469382111e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.617767735450936e+04, 0.000000000000000e+00, 3.447107094180374e+04, 3.161788764201393e+02, 0.000000000000000e+00, -2.784096814015998e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.921486754342637e-05, 1.617165807791282e-03, -2.228338428707812e-04, -6.038236208558253e+01, 1.742238841982731e+00, 0.000000000000000e+00
4523, 7.922744154930110e-01, 3.787033057206755e-02, 3.844275573694382e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.725484545010231e+04, 0.000000000000000e+00, 3.490193818004092e+04, 3.162753740925328e+02, 0.000000000000000e+00, -2.487461187651989e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.921931711122121e-05, 1.555488115750279e-03, -2.168580580870886e-04, -5.416178233775571e+01, 1.718431073251975e+00, 0.000000000000000e+00
4549, 8.063289523124690e-01, 3.589674051041770e-02, 3.883251163200476e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.816319329519117e+04, 0.000000000000000e+00, 3.526527731807646e+04, 3.163604376603455e+02, 0.000000000000000e+00, -2.237316077444274e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.922323888916405e-05, 1.505465391473861e-03, -2.142665221556731e-04, -4.972745747484828e+01, 1.699415779809692e+00, 0.000000000000000e+00
4575, 8.201366662979130e-01, 3.390481425186118e-02, 3.920184710450194e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.902502829478320e+04, 0.000000000000000e+00, 3.561001131791327e+04, 3.164433157715073e+02, 0.000000000000000e+00, -1.999979893823204e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.922705940757017e-05, 1.450641701071346e-03, -2.122541814115999e-04, -4.490392399732276e+01, 1.676103227274267e+00, 0.000000000000000e+00
4601, 8.336892127990720e-01, 3.189345721275491e-02, 3.958817191189737e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.992608329081141e+04, 0.000000000000000e+00, 3.597043331632456e+04, 3.165268584242042e+02, 0.000000000000000e+00, -1.751843122757667e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.923091005969861e-05, 1.390843031324539e-03, -2.077836078808490e-04, -4.003853839192531e+01, 1.649930363402066e+00, 0.000000000000000e+00
4627, 8.470668792724610e-01, 2.988160193614618e-02, 3.996193028135613e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.079914712656691e+04, 0.000000000000000e+00, 3.631965885062675e+04, 3.166107438278145e+02, 0.000000000000000e+00, -1.511414689317548e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.923477600464945e-05, 1.330585045399033e-03, -2.030909378002024e-04, -3.610386554215896e+01, 1.621233351203560e+00, 0.000000000000000e+00
4653, 8.601957559585570e-01, 2.784768897966394e-02, 4.031503605416316e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.162588879091453e+04, 0.000000000000000e+00, 3.665035551636580e+04, 3.166952025504081e+02, 0.000000000000000e+00, -1.283742673734889e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.923866786025369e-05, 1.261093908177357e-03, -1.992665681629802e-04, -3.156324366452956e+01, 1.586645456957094e+00, 0.000000000000000e+00
4679, 8.730279207229610e-01, 2.577947472560820e-02, 4.069090157416245e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.250557880251404e+04, 0.000000000000000e+00, 3.700223152100560e+04, 3.167823301453712e+02, 0.000000000000000e+00, -1.041489492764711e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924268215994192e-05, 1.178560690660528e-03, -1.931843388472556e-04, -2.572727188716392e+01, 1.542349792875282e+00, 0.000000000000000e+00
4705, 8.855857253074650e-01, 2.368588001989635e-02, 4.108898840021044e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.343693916196497e+04, 0.000000000000000e+00, 3.737477566478598e+04, 3.168717268992430e+02, 0.000000000000000e+00, -7.850070879045346e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.924680044125235e-05, 1.088425342939105e-03, -1.841690635071694e-04, -1.978754502519883e+01, 1.490018542743378e+00, 0.000000000000000e+00
4731, 8.978731632232670e-01, 2.157548859686377e-02, 4.147667168935157e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.434564251499996e+04, 0.000000000000000e+00, 3.773825700599997e+04, 3.169627922659263e+02, 0.000000000000000e+00, -5.347640762432726e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.925099500088543e-05, 9.908377596662946e-04, -1.736318934038701e-04, -1.421850664426520e+01, 1.429853947324805e+00, 0.000000000000000e+00
4757, 9.098071455955510e-01, 1.944137982344877e-02, 4.186900994795590e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.526583291770806e+04, 0.000000000000000e+00, 3.810633316708321e+04, 3.170551515248592e+02, 0.000000000000000e+00, -2.813577067098248e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.925524855002233e-05, 8.865372607862019e-04, -1.605326565749576e-04, -9.103214689766968e+00, 1.360577615665259e+00, 0.000000000000000e+00
4783, 9.214465022087100e-01, 1.730686854098569e-02, 4.226301607477214e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.619031807894692e+04, 0.000000000000000e+00, 3.847612723157876e+04, 3.171474402559982e+02, 0.000000000000000e+00, -2.676862633294751e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.925949823923632e-05, 7.793881166731317e-04, -1.457092179061097e-04, -4.917395602392470e+00, 1.282238941324424e+00, 0.000000000000000e+00
4809, 9.327191114425660e-01, 1.515791109606994e-02, 4.263604497963555e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.706691144663109e+04, 0.000000000000000e+00, 3.882676457865243e+04, 3.172375856778344e+02, 0.000000000000000e+00, 2.146317862427649e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.926364864363479e-05, 6.662028165622611e-04, -1.303780055351923e-04, -1.177405452990265e+00, 1.192876640189613e+00, 0.000000000000000e+00
4835, 9.435870051383970e-01, 1.297390185012976e-02, 4.301220791046392e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.795058981766322e+04, 0.000000000000000e+00, 3.918023592706528e+04, 3.173259988089772e+02, 0.000000000000000e+00, 4.579833004288093e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.926771872488298e-05, 5.454025208926545e-04, -1.129612848963945e-04, 2.175646511953027e+00, 1.087014230105659e+00, 0.000000000000000e+00
4861, 9.540644884109500e-01, 1.073695388267065e-02, 4.337946881031218e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.881324095353229e+04, 0.000000000000000e+00, 3.952529638141291e+04, 3.174104719302751e+02, 0.000000000000000e+00, 6.955442355039276e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.927160690476616e-05, 4.218887910568363e-04, -9.285565962184349e-05, 4.922405925314728e+00, 9.629921477299650e-01, 0.000000000000000e+00
4887, 9.641631841659550e-01, 8.445185476047024e-03, 4.373323558265665e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.964241984472780e+04, 0.000000000000000e+00, 3.985696793789112e+04, 3.174848404093004e+02, 0.000000000000000e+00, 9.238874261014914e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.927502955853663e-05, 3.091730982152171e-04, -7.162016363684078e-05, 6.710292927220439e+00, 8.312778187697585e-01, 0.000000000000000e+00
4913, 9.738758206367490e-01, 6.147644967805629e-03, 4.404032337563248e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.003572906838257e+05, 0.000000000000000e+00, 4.014291627353029e+04, 3.175329262628936e+02, 0.000000000000000e+00, 1.120751926630954e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.927724239835784e-05, 2.337063881664591e-04, -5.561128619314201e-05, 7.608399954047604e+00, 7.260238276567742e-01, 0.000000000000000e+00
4939, 9.830872416496280e-01, 3.942137078797268e-03, 4.433062745165064e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.010159481163855e+05, 0.000000000000000e+00, 4.040637924655419e+04, 3.175238872432024e+02, 0.000000000000000e+00, 1.302136114359910e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.927682644869740e-05, 2.444438014243398e-04, -5.699423034492878e-05, 6.062810547833650e+00, 7.434218374944601e-01, 0.000000000000000e+00
4965, 9.918504953384401e-01, 1.956690873842088e-03, 4.452297569530639e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.014204944876585e+05, 0.000000000000000e+00, 4.056819779506339e+04, 3.174182387647222e+02, 0.000000000000000e+00, 1.413542000522730e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.927196437562830e-05, 4.332539336011768e-04, -9.663079161302517e-05, -1.017048599599922e+01, 9.872471539935447e-01, 0.000000000000000e+00
4991, 1.000000000000000e+00, 1.699999993434180e-04, 4.509706217456818e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.026682575342802e+05, 0.000000000000000e+00, 4.106730301371208e+04, 3.172329406834824e+02, 0.000000000000000e+00, 1.757156868436873e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.926343479671942e-05, 1.382068633344618e-03, 1.271870922587744e-04, -5.077728841969879e+02, 1.756089764502206e+00, 0.000000000000000e+00
