Point ID,Density,Eigenvalues_Density_0,Eigenvalues_Density_1,Eigenvalues_Mach_0,Eigenvalues_Mach_1,Eigenvalues_Pressure_0,Eigenvalues_Pressure_1,Energy,Gradient_Density_X,Gradient_Density_Y,Gradient_Mach_X,Gradient_Mach_Y,Gradient_Pressure_X,Gradient_Pressure_Y,Hessian_Density_XX,Hessian_Density_XY,Hessian_Density_YX,Hessian_Density_YY,Hessian_Mach_XX,Hessian_Mach_XY,Hessian_Mach_YX,Hessian_Mach_YY,Hessian_Pressure_XX,Hessian_Pressure_XY,Hessian_Pressure_YX,Hessian_Pressure_YY,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude
47,1.526943e+00,1.746839e-01,5.412054e-02,3.062782e-01,5.314232e-02,1.071964e-03,8.906608e-03,1.394101e+00,1.466072e-03,-1.789583e-03,2.106274e-03,-3.139865e-03,-1.995943e-06,2.101059e-04,1.287191e-01,5.855688e-02,5.855688e-02,1.000853e-01,1.500585e-01,-1.230456e-01,-1.230456e-01,2.093620e-01,4.058804e-03,-3.805209e-03,-3.805209e-03,5.919768e-03,1.304564e+00,2.608664e-01,0.000000e+00,1.330390e+00,1.500000e+00,4.400000e-01,0.000000e+00,1.563202e+00
48,1.526752e+00,3.024106e-02,1.134482e-01,4.131661e-02,1.410920e-01,1.372858e-03,4.104295e-03,1.393904e+00,-1.038028e-03,-1.706950e-03,8.715180e-04,-4.632275e-03,-3.386239e-04,3.236857e-04,6.196377e-02,-4.041317e-02,-4.041317e-02,8.172544e-02,1.028918e-01,4.849935e-02,4.849935e-02,7.951684e-02,2.414177e-03,-1.326632e-03,-1.326632e-03,3.062975e-03,1.304243e+00,2.608012e-01,0.000000e+00,1.330063e+00,1.500000e+00,4.800000e-01,0.000000e+00,1.574929e+00
49,1.526801e+00,2.553537e-02,8.913295e-02,3.600715e-02,1.185203e-01,6.676922e-04,4.476617e-03,1.393945e+00,-2.308050e-03,4.800906e-03,-8.953872e-04,4.221037e-03,-3.857017e-04,4.824336e-04,4.978196e-02,-3.088895e-02,-3.088895e-02,6.488637e-02,8.692916e-02,4.010844e-02,4.010844e-02,6.759834e-02,2.119787e-03,-1.849957e-03,-1.849957e-03,3.024522e-03,1.304265e+00,2.608192e-01,0.000000e+00,1.330088e+00,1.500000e+00,5.200000e-01,0.000000e+00,1.587577e+00
50,1.527079e+00,4.552822e-02,3.190860e-02,1.672396e-01,2.849566e-02,2.633436e-03,1.182601e-02,1.394255e+00,-7.102501e-04,4.963320e-03,1.683520e-04,3.641610e-03,-2.061538e-04,7.262140e-04,4.033574e-02,6.614965e-03,6.614965e-03,3.710108e-02,8.161548e-02,-6.744138e-02,-6.744138e-02,1.141198e-01,6.137968e-03,-4.464744e-03,-4.464744e-03,8.321482e-03,1.304656e+00,2.608937e-01,0.000000e+00,1.330486e+00,1.500000e+00,5.600000e-01,0.000000e+00,1.601125e+00
51,1.527199e+00,4.932776e-02,9.107954e-02,1.600990e-01,1.836615e-02,5.007691e-03,2.618681e-02,1.394390e+00,-1.559600e-03,1.921563e-03,2.692020e-03,-5.623783e-03,-6.343893e-04,1.067243e-03,6.524563e-02,-2.027858e-02,-2.027858e-02,7.516167e-02,7.263029e-02,-6.889421e-02,-6.889421e-02,1.058348e-01,1.308191e-02,-1.028649e-02,-1.028649e-02,1.811259e-02,1.304772e+00,2.608966e-01,0.000000e+00,1.330601e+00,1.500000e+00,6.000000e-01,0.000000e+00,1.615549e+00
52,1.527213e+00,4.517519e-02,2.800570e-01,7.819944e-02,3.392520e-02,1.568987e-02,8.218843e-02,1.394287e+00,-6.718791e-03,3.168339e-03,4.593235e-03,-7.481318e-03,-2.041149e-03,1.201157e-03,1.347239e-01,-1.140806e-01,-1.140806e-01,1.905082e-01,5.087613e-02,-2.152104e-02,-2.152104e-02,6.124850e-02,4.104144e-02,-3.229769e-02,-3.229769e-02,5.683685e-02,1.304573e+00,2.608841e-01,0.000000e+00,1.330403e+00,1.500000e+00,6.400000e-01,0.000000e+00,1.630828e+00
53,1.527302e+00,1.853011e+00,6.076113e-02,5.062916e-02,2.019437e+00,6.546074e-01,2.200124e-02,1.394273e+00,-1.856141e-02,1.524998e-02,9.663333e-03,-7.552641e-03,-5.783410e-03,4.798124e-03,1.169716e+00,8.704847e-01,8.704847e-01,7.440566e-01,1.265655e+00,9.570082e-01,9.570082e-01,8.044114e-01,4.134358e-01,3.072505e-01,3.072505e-01,2.631728e-01,1.304500e+00,2.609780e-01,0.000000e+00,1.330350e+00,1.500000e+00,6.800000e-01,0.000000e+00,1.646937e+00
54,1.528323e+00,1.340867e+01,2.321306e-01,3.426787e-01,8.332036e+00,3.992985e+00,9.387134e-02,1.395352e+00,4.600432e-02,-2.983549e-02,-7.115446e-02,6.648695e-02,1.890153e-02,-1.368858e-02,8.385114e+00,6.399764e+00,6.399764e+00,5.255688e+00,5.273213e+00,3.883508e+00,3.883508e+00,3.401502e+00,2.506507e+00,1.893761e+00,1.893761e+00,1.580350e+00,1.305128e+00,2.616320e-01,0.000000e+00,1.331094e+00,1.500000e+00,7.200000e-01,0.000000e+00,1.663851e+00
55,1.526827e+00,5.468936e+01,3.843357e-01,6.592613e-01,3.549488e+01,1.576474e+01,1.642002e-01,1.394844e+00,4.901528e-01,-4.557573e-01,-3.400636e-01,3.260053e-01,1.512457e-01,-1.415447e-01,3.398556e+01,2.637561e+01,2.637561e+01,2.108813e+01,2.215764e+01,1.693307e+01,1.693307e+01,1.399650e+01,9.817270e+00,7.577029e+00,7.577029e+00,6.111672e+00,1.306097e+00,2.608755e-01,0.000000e+00,1.331895e+00,1.500000e+00,7.600000e-01,0.000000e+00,1.681547e+00
56,1.504193e+00,7.522464e+01,1.302805e+00,8.297791e-01,6.138333e+01,2.061203e+01,4.261185e-01,1.375729e+00,2.362865e+00,-2.422130e+00,-1.556603e+00,1.568585e+00,6.903219e-01,-7.078637e-01,4.704193e+01,3.590338e+01,3.590338e+01,2.948551e+01,3.819967e+01,2.943418e+01,2.943418e+01,2.401345e+01,1.291646e+01,9.804099e+00,9.804099e+00,8.121696e+00,1.296450e+00,2.486575e-01,0.000000e+00,1.320080e+00,1.500000e+00,8.000000e-01,0.000000e+00,1.700000e+00
57,1.375745e+00,1.649209e+01,2.585191e+01,1.565451e+01,1.704997e+01,4.235392e+00,7.991938e+00,1.268032e+00,4.302892e+00,-4.973608e+00,-3.349839e+00,3.710414e+00,1.208369e+00,-1.400243e+00,2.006052e+01,-4.546006e+00,-4.546006e+00,2.228348e+01,1.651570e+01,6.783112e-01,6.783112e-01,1.618878e+01,5.667518e+00,-1.824517e+00,-1.824517e+00,6.559811e+00,1.233747e+00,1.799711e-01,0.000000e+00,1.246804e+00,1.500000e+00,8.400000e-01,0.000000e+00,1.719186e+00
58,1.142483e+00,1.472263e+01,7.064831e+01,5.452594e+01,8.819508e+00,4.178178e+00,1.990443e+01,1.070679e+00,2.461032e+00,-3.970426e+00,-2.267449e+00,3.308877e+00,6.591821e-01,-1.079077e+00,3.604430e+01,-2.716275e+01,-2.716275e+01,4.932664e+01,2.631878e+01,-2.221722e+01,-2.221722e+01,3.702668e+01,1.017357e+01,-7.638083e+00,-7.638083e+00,1.390903e+01,1.099101e+00,6.379016e-02,0.000000e+00,1.100951e+00,1.500000e+00,8.800000e-01,0.000000e+00,1.739080e+00
59,1.021651e+00,1.137708e+01,4.404105e+01,3.775213e+01,1.041892e+01,3.065333e+00,1.186968e+01,9.665323e-01,4.586338e-01,-1.238646e+00,-4.242977e-01,1.130501e+00,1.164912e-01,-3.237605e-01,2.383022e+01,-1.586469e+01,-1.586469e+01,3.158791e+01,2.088377e+01,-1.328627e+01,-1.328627e+01,2.728728e+01,6.421856e+00,-4.276182e+00,-4.276182e+00,8.513152e+00,1.017242e+00,9.153807e-03,0.000000e+00,1.017284e+00,1.500000e+00,9.200000e-01,0.000000e+00,1.759659e+00
60,1.000778e+00,2.401666e+00,1.471066e+01,1.347003e+01,2.232790e+00,6.039168e-01,3.810894e+00,9.485584e-01,5.219799e-02,-2.320688e-01,-4.928677e-02,2.159366e-01,1.312400e-02,-5.859351e-02,7.094471e+00,-5.978402e+00,-5.978402e+00,1.001785e+01,6.535106e+00,-5.462256e+00,-5.462256e+00,9.167717e+00,1.826529e+00,-1.557597e+00,-1.557597e+00,2.588282e+00,1.002005e+00,5.584749e-04,0.000000e+00,1.002005e+00,1.500000e+00,9.600000e-01,0.000000e+00,1.780899e+00
61,9.989151e-01,2.649030e-01,9.170453e-01,9.762932e-01,2.494363e-01,6.804256e-02,2.382581e-01,9.468768e-01,-1.037651e-02,-1.032289e-02,1.061181e-02,5.564112e-03,-2.589840e-03,-2.593727e-03,5.135323e-01,-3.167415e-01,-3.167415e-01,6.684160e-01,5.277224e-01,-3.533143e-01,-3.533143e-01,6.980072e-01,1.329347e-01,-8.267200e-02,-8.267200e-02,1.733660e-01,1.000585e+00,-3.400687e-05,0.000000e+00,1.000585e+00,1.460526e+00,1.000000e+00,0.000000e+00,1.770067e+00
62,9.996557e-01,1.968258e-01,4.023066e-01,3.444367e-01,1.428846e-01,4.853693e-02,1.032465e-01,9.475240e-01,-1.200023e-02,5.530125e-03,1.149769e-02,-7.469619e-03,-3.029675e-03,1.442145e-03,2.751653e-01,-9.980077e-02,-9.980077e-02,3.239670e-01,2.200513e-01,-9.797149e-02,-9.797149e-02,2.672700e-01,6.939412e-02,-2.657189e-02,-2.657189e-02,8.238929e-02,1.001134e+00,-5.401468e-05,0.000000e+00,1.001134e+00,1.421053e+00,1.000000e+00,0.000000e+00,1.737639e+00
63,1.000070e+00,1.015365e-01,6.380469e-02,2.476014e-02,1.065663e-01,2.570385e-02,1.474654e-02,9.479044e-01,-6.735723e-03,8.732412e-03,5.630303e-03,-7.632184e-03,-1.668603e-03,2.163959e-03,8.715123e-02,1.832609e-02,1.832609e-02,7.818994e-02,7.524579e-02,3.976474e-02,3.976474e-02,5.608061e-02,2.152654e-02,5.321854e-03,5.321854e-03,1.892385e-02,1.001467e+00,-2.215233e-05,0.000000e+00,1.001467e+00,1.381579e+00,1.000000e+00,0.000000e+00,1.705509e+00
64,1.000143e+00,1.723688e-01,3.991796e-02,3.622297e-02,1.491299e-01,4.275741e-02,9.924386e-03,9.479674e-01,-1.093297e-03,4.863437e-03,9.892245e-04,-4.452429e-03,-2.767003e-04,1.217998e-03,1.218719e-01,6.433057e-02,6.433057e-02,9.041487e-02,1.059021e-01,5.488237e-02,5.488237e-02,7.945076e-02,3.024032e-02,1.594668e-02,1.594668e-02,2.244148e-02,1.001520e+00,-1.168575e-06,0.000000e+00,1.001520e+00,1.342105e+00,1.000000e+00,0.000000e+00,1.673692e+00
65,1.000078e+00,1.166494e-01,4.067692e-02,3.904773e-02,1.032110e-01,2.918670e-02,1.017648e-02,9.479099e-01,1.079623e-03,9.088637e-04,-9.670983e-04,-9.460587e-04,2.703493e-04,2.271157e-04,8.768488e-02,3.689937e-02,3.689937e-02,6.964143e-02,7.864532e-02,3.118882e-02,3.118882e-02,6.361343e-02,2.193934e-02,9.233075e-03,9.233075e-03,1.742384e-02,1.001471e+00,6.188410e-06,0.000000e+00,1.001471e+00,1.302632e+00,1.000000e+00,0.000000e+00,1.642209e+00
66,1.000004e+00,3.744503e-02,1.639032e-02,1.563039e-02,3.639947e-02,9.360131e-03,4.098076e-03,9.478467e-01,1.073611e-03,-1.010797e-03,-9.916301e-04,9.485910e-04,2.683898e-04,-2.527632e-04,2.941792e-02,1.022614e-02,1.022614e-02,2.441743e-02,2.844777e-02,1.009554e-02,1.009554e-02,2.358208e-02,7.354051e-03,2.555728e-03,2.555728e-03,6.104155e-03,1.001417e+00,3.524024e-06,0.000000e+00,1.001417e+00,1.263158e+00,1.000000e+00,0.000000e+00,1.611077e+00
67,9.999881e-01,2.784477e-03,1.604607e-02,1.469837e-02,2.893403e-03,6.958847e-04,4.012823e-03,9.478327e-01,2.589589e-04,-5.926664e-04,-2.353335e-04,5.519379e-04,6.472442e-05,-1.481364e-04,7.840460e-03,-6.441072e-03,-6.441072e-03,1.099008e-02,7.413079e-03,-5.738220e-03,-5.738220e-03,1.017870e-02,1.960417e-03,-1.611004e-03,-1.611004e-03,2.748290e-03,1.001405e+00,3.630387e-07,0.000000e+00,1.001405e+00,1.223684e+00,1.000000e+00,0.000000e+00,1.580317e+00
68,9.999911e-01,3.955477e-03,1.462780e-02,1.354799e-02,3.650178e-03,9.887925e-04,3.656388e-03,9.478352e-01,-3.196185e-05,-1.829994e-04,3.250413e-05,1.656363e-04,-7.984268e-06,-4.575614e-05,8.024300e-03,-5.183480e-03,-5.183480e-03,1.055897e-02,7.439676e-03,-4.811179e-03,-4.811179e-03,9.758491e-03,2.005773e-03,-1.295625e-03,-1.295625e-03,2.639407e-03,1.001407e+00,-5.514755e-07,0.000000e+00,1.001407e+00,1.184211e+00,1.000000e+00,0.000000e+00,1.549953e+00
69,9.999977e-01,1.697430e-03,5.326209e-03,4.880820e-03,1.558135e-03,4.243589e-04,1.331668e-03,9.478409e-01,-1.021636e-04,5.724453e-05,9.340312e-05,-5.254261e-05,-2.554239e-05,1.431275e-05,3.080902e-03,-1.762476e-03,-1.762476e-03,3.942736e-03,2.830265e-03,-1.615108e-03,-1.615108e-03,3.608689e-03,7.702569e-04,-4.406711e-04,-4.406711e-04,9.857701e-04,1.001412e+00,-4.307471e-07,0.000000e+00,1.001412e+00,1.144737e+00,1.000000e+00,0.000000e+00,1.520007e+00
70,1.000000e+00,9.351144e-04,3.911254e-04,4.289882e-04,8.601323e-04,2.337953e-04,9.776100e-05,9.478434e-01,-4.533196e-05,6.551640e-05,4.194365e-05,-6.149204e-05,-1.133257e-05,1.637855e-05,7.030077e-04,2.690538e-04,2.690538e-04,6.232321e-04,6.765153e-04,2.131904e-04,2.131904e-04,6.126051e-04,1.757091e-04,6.728824e-05,6.728824e-05,1.558472e-04,1.001414e+00,-1.452412e-07,0.000000e+00,1.001414e+00,1.105263e+00,1.000000e+00,0.000000e+00,1.490505e+00
71,1.000001e+00,1.326603e-03,3.263502e-04,3.068564e-04,1.221583e-03,3.316410e-04,8.158482e-05,9.478437e-01,-6.291400e-06,3.200009e-05,5.341833e-06,-2.896171e-05,-1.572919e-06,8.000015e-06,8.998201e-04,4.947194e-04,4.947194e-04,7.531335e-04,8.320164e-04,4.523104e-04,4.523104e-04,6.964228e-04,2.248679e-04,1.236882e-04,1.236882e-04,1.883580e-04,1.001414e+00,5.843313e-09,0.000000e+00,1.001414e+00,1.065789e+00,1.000000e+00,0.000000e+00,1.461474e+00
72,1.000000e+00,7.952317e-04,2.599451e-04,2.447155e-04,7.107971e-04,1.988069e-04,6.498639e-05,9.478433e-01,7.351431e-06,4.015475e-06,-6.553294e-06,-4.187609e-06,1.837853e-06,1.003894e-06,5.668381e-04,2.647497e-04,2.647497e-04,4.883386e-04,5.123009e-04,2.304663e-04,2.304663e-04,4.432117e-04,1.416660e-04,6.619321e-05,6.619321e-05,1.221273e-04,1.001414e+00,3.964125e-08,0.000000e+00,1.001414e+00,1.026316e+00,1.000000e+00,0.000000e+00,1.432943e+00
73,1.000000e+00,2.000510e-04,9.026076e-05,8.460074e-05,1.913041e-04,5.001319e-05,2.256523e-05,9.478429e-01,5.995878e-06,-6.450363e-06,-5.555348e-06,6.053077e-06,1.498974e-06,-1.612596e-06,1.532062e-04,5.430160e-05,5.430160e-05,1.371055e-04,1.458609e-04,5.276225e-05,5.276225e-05,1.300439e-04,3.829300e-05,1.357691e-05,1.357691e-05,3.428542e-05,1.001413e+00,1.726101e-08,0.000000e+00,1.001413e+00,9.868421e-01,1.000000e+00,0.000000e+00,1.404940e+00
74,9.999999e-01,2.497930e-05,1.104165e-04,1.025375e-04,2.409426e-05,6.244839e-06,2.760420e-05,9.478429e-01,8.984359e-07,-2.720281e-06,-7.974664e-07,2.504576e-06,2.246079e-07,-6.800689e-07,6.143326e-05,-4.225676e-05,-4.225676e-05,7.396258e-05,5.750191e-05,-3.878833e-05,-3.878833e-05,6.912988e-05,1.536521e-05,-1.056523e-05,-1.056523e-05,1.848382e-05,1.001413e+00,-1.486647e-09,0.000000e+00,1.001413e+00,9.473684e-01,1.000000e+00,0.000000e+00,1.377500e+00
75,1.000000e+00,1.963595e-05,7.234204e-05,6.650204e-05,1.801309e-05,4.908983e-06,1.808547e-05,9.478429e-01,-3.340716e-07,-4.330367e-07,3.132665e-07,3.939066e-07,-8.351754e-08,-1.082596e-07,4.212433e-05,-2.606813e-05,-2.606813e-05,4.985365e-05,3.866371e-05,-2.397663e-05,-2.397663e-05,4.585142e-05,1.053530e-05,-6.517642e-06,-6.517642e-06,1.245916e-05,1.001413e+00,-3.082914e-09,0.000000e+00,1.001413e+00,9.078947e-01,1.000000e+00,0.000000e+00,1.350656e+00
76,1.000000e+00,5.311328e-06,1.501994e-05,1.409917e-05,4.882995e-06,1.327833e-06,3.754993e-06,9.478429e-01,-3.797178e-07,3.709521e-07,3.504224e-07,-3.458823e-07,-9.492951e-08,9.273805e-08,9.453755e-06,-4.801826e-06,-4.801826e-06,1.087752e-05,8.808005e-06,-4.557176e-06,-4.557176e-06,1.017416e-05,2.364222e-06,-1.200575e-06,-1.200575e-06,2.718604e-06,1.001413e+00,-1.281736e-09,0.000000e+00,1.001413e+00,8.684211e-01,1.000000e+00,0.000000e+00,1.324445e+00
77,1.000000e+00,6.731768e-06,1.718859e-06,1.824157e-06,6.147744e-06,1.682942e-06,4.297150e-07,9.478429e-01,-8.513437e-08,2.022629e-07,8.061654e-08,-1.928546e-07,-2.128359e-08,5.056572e-08,4.592884e-06,2.479356e-06,2.479356e-06,3.857743e-06,4.306402e-06,2.137911e-06,2.137911e-06,3.665499e-06,1.147818e-06,6.198984e-07,6.198984e-07,9.648387e-07,1.001413e+00,-1.107747e-10,0.000000e+00,1.001413e+00,8.289474e-01,1.000000e+00,0.000000e+00,1.298905e+00
78,1.000000e+00,4.737155e-06,1.381421e-06,1.289981e-06,4.424027e-06,1.184289e-06,3.453552e-07,9.478429e-01,2.247652e-08,4.030453e-08,-2.193154e-08,-3.542245e-08,5.619131e-09,1.007612e-08,3.305346e-06,1.659727e-06,1.659727e-06,2.813230e-06,3.089290e-06,1.549711e-06,1.549711e-06,2.624718e-06,8.260672e-07,4.149718e-07,4.149718e-07,7.035772e-07,1.001413e+00,1.680583e-10,0.000000e+00,1.001413e+00,7.894737e-01,1.000000e+00,0.000000e+00,1.274076e+00
79,1.000000e+00,1.333081e-06,4.897824e-07,4.486012e-07,1.184215e-06,3.332701e-07,1.224456e-07,9.478429e-01,2.463199e-08,-1.890938e-08,-2.225492e-08,1.640109e-08,6.157999e-09,-4.727347e-09,9.732661e-07,4.170905e-07,4.170905e-07,8.495969e-07,8.709295e-07,3.637433e-07,3.637433e-07,7.618865e-07,2.432488e-07,1.042826e-07,1.042826e-07,2.124670e-07,1.001413e+00,7.865093e-11,0.000000e+00,1.001413e+00,7.500000e-01,1.000000e+00,0.000000e+00,1.250000e+00
80,1.000000e+00,1.327334e-07,4.536734e-07,4.016708e-07,1.179035e-07,3.318340e-08,1.134185e-07,9.478429e-01,5.157187e-09,-1.318408e-08,-4.852808e-09,1.208605e-08,1.289294e-09,-3.296025e-09,2.696705e-07,-1.587351e-07,-1.587351e-07,3.167362e-07,2.387552e-07,-1.403161e-07,-1.403161e-07,2.808192e-07,6.744351e-08,-3.968761e-08,-3.968761e-08,7.915835e-08,1.001413e+00,-7.987699e-12,0.000000e+00,1.001413e+00,7.105263e-01,1.000000e+00,0.000000e+00,1.226722e+00
81,1.000000e+00,7.590024e-08,3.149719e-07,2.867230e-07,6.991689e-08,1.897512e-08,7.874312e-08,9.478429e-01,-2.518014e-09,5.868515e-10,2.282320e-09,-4.792184e-10,-6.295076e-10,1.467164e-10,1.779062e-07,-1.182434e-07,-1.182434e-07,2.129659e-07,1.622509e-07,-1.072055e-07,-1.072055e-07,1.943890e-07,4.449586e-08,-2.956375e-08,-2.956375e-08,5.322238e-08,1.001413e+00,-1.348133e-11,0.000000e+00,1.001413e+00,6.710526e-01,1.000000e+00,0.000000e+00,1.204289e+00
82,1.000000e+00,1.889003e-08,2.714777e-08,2.530899e-08,1.678515e-08,4.722496e-09,6.787134e-09,9.478429e-01,-8.265282e-10,1.341697e-09,7.573746e-10,-1.218268e-09,-2.066312e-10,3.354312e-10,2.241340e-08,-4.084229e-09,-4.084229e-09,2.362440e-08,2.041531e-08,-4.214836e-09,-4.214836e-09,2.167883e-08,5.604090e-09,-1.021257e-09,-1.021257e-09,5.905541e-09,1.001413e+00,-5.579550e-14,0.000000e+00,1.001413e+00,6.315789e-01,1.000000e+00,0.000000e+00,1.182748e+00
83,1.000000e+00,3.031109e-08,5.415471e-09,4.965978e-09,2.741417e-08,7.577811e-09,1.354027e-09,9.478429e-01,1.790816e-10,-2.756906e-12,-1.593747e-10,-5.044853e-12,4.476863e-11,-6.838974e-13,1.747535e-08,1.244176e-08,1.244176e-08,1.825121e-08,1.574390e-08,1.121522e-08,1.121522e-08,1.663625e-08,4.368942e-09,3.110381e-09,3.110381e-09,4.562896e-09,1.001413e+00,1.028345e-12,0.000000e+00,1.001413e+00,5.921053e-01,1.000000e+00,0.000000e+00,1.162148e+00
84,1.000000e+00,2.959939e-09,1.325503e-09,1.212338e-09,2.825640e-09,7.401024e-10,3.313352e-10,9.478429e-01,6.192025e-11,-9.243450e-11,-5.866241e-11,8.604673e-11,1.548006e-11,-2.311218e-11,2.117253e-09,8.168207e-10,8.168207e-10,2.168189e-09,1.986924e-09,8.060132e-10,8.060132e-10,2.051055e-09,5.293495e-10,2.042843e-10,2.042843e-10,5.420881e-10,1.001413e+00,7.450218e-14,0.000000e+00,1.001413e+00,5.526316e-01,1.000000e+00,0.000000e+00,1.142542e+00
85,1.000000e+00,4.928381e-10,2.213620e-09,2.036486e-09,4.511936e-10,1.231819e-10,5.534879e-10,9.478429e-01,-4.469314e-12,-1.642064e-11,4.391154e-12,1.465139e-11,-1.116884e-12,-4.101608e-12,1.380043e-09,-8.599729e-10,-8.599729e-10,1.326415e-09,1.275349e-09,-7.920197e-10,-7.920197e-10,1.212331e-09,3.450398e-10,-2.150485e-10,-2.150485e-10,3.316300e-10,1.001413e+00,-7.039391e-14,0.000000e+00,1.001413e+00,5.131579e-01,1.000000e+00,0.000000e+00,1.123980e+00
86,1.000000e+00,1.308764e-10,5.668908e-10,5.024456e-10,1.204904e-10,3.264205e-11,1.416341e-10,9.478429e-01,-7.208456e-12,8.412826e-12,6.409095e-12,-7.361223e-12,-1.804779e-12,2.101430e-12,3.556777e-10,-2.179013e-10,-2.179013e-10,3.420895e-10,3.190596e-10,-1.908266e-10,-1.908266e-10,3.038764e-10,8.883634e-11,-5.446955e-11,-5.446955e-11,8.543978e-11,1.001413e+00,-1.387207e-14,0.000000e+00,1.001413e+00,4.736842e-01,1.000000e+00,0.000000e+00,1.106516e+00
87,1.000000e+00,1.896499e-10,5.216552e-11,4.656477e-11,1.698358e-10,4.749488e-11,1.309113e-11,9.478429e-01,2.984279e-13,1.712408e-12,-2.486900e-13,-1.534772e-12,7.593925e-14,4.263256e-13,1.187654e-10,6.870880e-11,6.870880e-11,1.230500e-10,1.057502e-10,6.158681e-11,6.158681e-11,1.106504e-10,2.975694e-11,1.719352e-11,1.719352e-11,3.082907e-11,1.001413e+00,7.752707e-15,0.000000e+00,1.001413e+00,4.342105e-01,1.000000e+00,0.000000e+00,1.090201e+00
88,1.000000e+00,4.607591e-11,8.946411e-12,7.488143e-12,4.377469e-11,1.162049e-11,2.250886e-12,9.478429e-01,6.021850e-13,-6.892265e-13,-5.648815e-13,7.389644e-13,1.518785e-13,-1.794120e-13,2.693260e-11,1.855573e-11,1.855573e-11,2.808972e-11,2.491019e-11,1.812893e-11,1.812893e-11,2.635264e-11,6.789693e-12,4.682525e-12,4.682525e-12,7.081681e-12,1.001413e+00,4.640975e-16,0.000000e+00,1.001413e+00,3.947369e-01,1.000000e+00,0.000000e+00,1.075089e+00
89,1.000000e+00,2.876815e-12,1.625760e-11,1.500394e-11,3.676501e-12,8.057267e-13,4.040394e-12,9.478429e-01,-1.172396e-13,4.973799e-14,9.947598e-14,1.421085e-14,-2.842171e-14,5.329071e-15,9.775711e-12,-6.687144e-12,-6.687144e-12,9.358707e-12,9.565361e-12,-5.659242e-12,-5.659242e-12,9.115079e-12,2.473462e-12,-1.616548e-12,-1.616548e-12,2.372659e-12,1.001413e+00,-2.381357e-16,0.000000e+00,1.001413e+00,3.552631e-01,1.000000e+00,0.000000e+00,1.061231e+00
90,1.000000e+00,1.812433e-12,3.219640e-14,8.571220e-13,1.378057e-12,4.200950e-13,3.503358e-14,9.478429e-01,-3.552714e-15,1.421085e-14,1.421085e-14,2.842171e-14,0.000000e+00,0.000000e+00,8.945748e-13,8.896861e-13,8.896861e-13,9.500548e-13,1.107236e-12,2.602617e-13,2.602617e-13,1.127944e-12,2.215644e-13,1.924372e-13,1.924372e-13,2.335642e-13,1.001413e+00,2.139358e-16,0.000000e+00,1.001413e+00,3.157895e-01,1.000000e+00,0.000000e+00,1.048677e+00
91,1.000000e+00,3.662855e-13,1.032621e-13,2.535612e-13,9.992843e-13,1.836615e-13,7.947264e-17,9.478429e-01,1.776357e-15,0.000000e+00,0.000000e+00,1.421085e-14,4.440892e-16,-5.329071e-15,2.306753e-13,1.314478e-13,1.314478e-13,2.388723e-13,6.116010e-13,3.725668e-13,3.725668e-13,6.412445e-13,8.900999e-14,9.174645e-14,9.174645e-14,9.473103e-14,1.001413e+00,2.222191e-16,0.000000e+00,1.001413e+00,2.763158e-01,1.000000e+00,0.000000e+00,1.037473e+00
92,1.000000e+00,3.268694e-13,4.863237e-15,1.028603e-12,1.244341e-12,8.392528e-14,4.987723e-14,9.478429e-01,-3.552714e-15,0.000000e+00,-1.421085e-14,-2.842171e-14,-8.881784e-16,-1.776357e-15,1.608487e-13,1.609249e-13,1.609249e-13,1.708839e-13,1.132184e-12,1.077839e-13,1.077839e-13,1.140760e-12,6.637073e-14,1.701576e-14,1.701576e-14,6.743178e-14,1.001413e+00,2.552330e-16,0.000000e+00,1.001413e+00,2.368421e-01,1.000000e+00,0.000000e+00,1.027664e+00
93,1.000000e+00,8.764005e-14,2.845566e-14,8.403325e-13,3.518132e-12,2.066177e-13,1.266901e-14,9.478429e-01,1.421085e-14,7.105427e-15,-4.263256e-14,1.136868e-13,3.996803e-15,-7.105427e-15,5.712563e-14,2.957783e-14,2.957783e-14,5.897008e-14,2.126009e-12,1.337841e-12,1.337841e-12,2.232455e-12,1.066213e-13,9.692723e-14,9.692723e-14,1.126654e-13,1.001413e+00,5.043581e-17,0.000000e+00,1.001413e+00,1.973684e-01,1.000000e+00,0.000000e+00,1.019291e+00
94,1.000000e+00,1.137412e-13,5.373033e-13,5.233614e-13,1.347015e-12,8.592535e-14,4.920686e-14,9.478429e-01,0.000000e+00,1.421085e-14,1.421085e-14,5.684342e-14,8.881784e-16,-3.552714e-15,3.321223e-13,-2.116782e-13,-2.116782e-13,3.189222e-13,9.188174e-13,4.115013e-13,4.115013e-13,9.515588e-13,6.699397e-14,1.835032e-14,1.835032e-14,6.813824e-14,1.001413e+00,2.459553e-16,0.000000e+00,1.001413e+00,1.578947e-01,1.000000e+00,0.000000e+00,1.012389e+00
